DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
NYC,446110,0.32,disk,2220,0.064,25,5,4,0.7,0.0,0.0,0.4998898670362951,0.0
NYC,446110,0.32,disk,1213,0.064,25,5,3,1.4,0.0,0.0,0.4986766013323765,0.0
NYC,446110,0.32,disk,504,0.064,25,5,2,2.1,0.0,0.0,0.41160646580212956,0.0
NYC,446110,0.32,disk,195,0.064,25,5,1,2.8,0.0,0.0,0.25500018761351284,0.0
NYC,446110,0.32,disk,206,0.064,25,5,1,3.5,0.0,0.0,0.2581015817695994,0.0
NYC,446110,0.32,mdsw,119,0.064,25,5,1,0.7,-1,0.0,0.20112467887233274,0.0
NYC,446110,0.32,mdsw,111,0.064,25,5,0,1.4,-1,0.0,0.20356941793659522,0.0
NYC,446110,0.32,mdsw,107,0.064,25,5,0,2.1,-1,0.0,0.2085805021599519,0.0
NYC,446110,0.32,mdsw,105,0.064,25,5,0,2.8,-1,0.0,0.21368767063158572,0.0
NYC,446110,0.32,mdsw,99,0.064,25,5,0,3.5,-1,0.0,0.2170190368571258,0.0
NYC,446110,0.32,hue,1656,0.064,25,5,4,0.7,0.0,0.0,0.5000793859682536,0.0
NYC,446110,0.32,hue,1867,0.064,25,5,3,1.4,0.0,0.0,0.4994871824809693,0.0
NYC,446110,0.32,hue,1885,0.064,25,5,2,2.1,0.0,0.0,0.3784760203386144,0.0
NYC,446110,0.32,hue,491,0.064,25,5,1,2.8,0.0,0.0,0.24844895104142894,0.0
NYC,446110,0.32,hue,501,0.064,25,5,1,3.5,0.0,0.0,0.2502843164056322,0.0
NYC,446110,0.32,diskNonShrink,3336,0.064,25,5,4,0.7,0.0,0.0,0.4998365382732372,0.0
NYC,446110,0.32,diskNonShrink,1349,0.064,25,5,3,1.4,0.0,0.0,0.4967745631261824,0.0
NYC,446110,0.32,diskNonShrink,480,0.064,25,5,2,2.1,0.0,0.0,0.4118185777994892,0.0
NYC,446110,0.32,diskNonShrink,182,0.064,25,5,1,2.8,0.0,0.0,0.25564038355131496,0.0
NYC,446110,0.32,diskNonShrink,183,0.064,25,5,1,3.5,0.0,0.0,0.2569753824732237,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,0.5291658132136217,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,0.8846485009498077,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,1.1903668045680855,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,1.199279692755157,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,4,0.064,25,5,-1,1.5281289999079308,-1,0.0,NaN,0.0
