DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
NYC,446110,0.32,disk,2173,0.064,25,5,4,0.7,0.0,0.0,0.49994044950247285,0.0
NYC,446110,0.32,disk,1291,0.064,25,5,3,1.4,0.0,0.0,0.499376780446936,0.0
NYC,446110,0.32,disk,467,0.064,25,5,2,2.1,0.0,0.0,0.412703399751669,0.0
NYC,446110,0.32,disk,200,0.064,25,5,1,2.8,0.0,0.0,0.25574438515691356,0.0
NYC,446110,0.32,disk,183,0.064,25,5,1,3.5,0.0,0.0,0.25658870717788773,0.0
NYC,446110,0.32,mdsw,116,0.064,25,5,1,0.7,-1,0.0,0.20110123281760692,0.0
NYC,446110,0.32,mdsw,111,0.064,25,5,0,1.4,-1,0.0,0.20339426939480787,0.0
NYC,446110,0.32,mdsw,109,0.064,25,5,0,2.1,-1,0.0,0.2087004256231576,0.0
NYC,446110,0.32,mdsw,102,0.064,25,5,0,2.8,-1,0.0,0.21351506086591207,0.0
NYC,446110,0.32,mdsw,98,0.064,25,5,0,3.5,-1,0.0,0.21819448437404262,0.0
NYC,446110,0.32,hue,1635,0.064,25,5,4,0.7,0.0,0.0,0.500263749678395,0.0
NYC,446110,0.32,hue,1620,0.064,25,5,3,1.4,0.0,0.0,0.4996070123870484,0.0
NYC,446110,0.32,hue,1872,0.064,25,5,2,2.1,0.0,0.0,0.3823082867858507,0.0
NYC,446110,0.32,hue,499,0.064,25,5,1,2.8,0.0,0.0,0.24998373639664642,0.0
NYC,446110,0.32,hue,490,0.064,25,5,1,3.5,0.0,0.0,0.253199145344117,0.0
NYC,446110,0.32,diskNonShrink,1939,0.064,25,5,4,0.7,0.0,0.0,0.4998309718944123,0.0
NYC,446110,0.32,diskNonShrink,1263,0.064,25,5,3,1.4,0.0,0.0,0.4991352021291173,0.0
NYC,446110,0.32,diskNonShrink,449,0.064,25,5,2,2.1,0.0,0.0,0.41301313870721795,0.0
NYC,446110,0.32,diskNonShrink,187,0.064,25,5,1,2.8,0.0,0.0,0.2545451744509287,0.0
NYC,446110,0.32,diskNonShrink,201,0.064,25,5,1,3.5,0.0,0.0,0.25704570205871174,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,0.5291658132136217,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,0.8846485009498077,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,1.1903668045680855,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,4,0.064,25,5,-1,1.199279692755157,-1,0.0,NaN,0.0
NYC,446110,0.32,subsetGeoITwoNorm,5,0.064,25,5,-1,1.5281289999079308,-1,0.0,NaN,0.0
